@relation EECBDataNoFillerFeaturesMeanAvgd-weka.filters.unsupervised.attribute.Remove-R2-16

@attribute F0 numeric
@attribute Label {POS,NEG}

@data
0.034468,NEG
0.008492,NEG
0.163181,NEG
-0.039975,NEG
0.46182,NEG
0.005024,NEG
0.027414,NEG
0.203546,NEG
0.315334,NEG
0.168053,NEG
0.430623,NEG
0.196266,NEG
-0.073349,NEG
0.243877,NEG
0.263705,NEG
0.516162,NEG
0.29227,NEG
-0.118565,NEG
0.497517,NEG
0.214731,NEG
0.419706,NEG
0.520138,NEG
0.429239,NEG
0.095288,NEG
0.268569,NEG
0.166929,NEG
0.052256,NEG
-0.342114,NEG
0.544354,NEG
0.436196,NEG
-0.011759,NEG
-0.122145,NEG
0.196242,NEG
0.086697,NEG
0.610424,NEG
0.259979,NEG
-0.085146,NEG
0.249581,NEG
0.12654,NEG
0.313742,NEG
0.207434,NEG
0.161352,NEG
0.078232,NEG
0.221588,NEG
-0.075212,NEG
0.23045,NEG
0.499022,NEG
0.457962,NEG
0.070651,NEG
0.179126,NEG
0.097199,NEG
0.238346,NEG
0.28593,NEG
0.144678,NEG
0.095104,NEG
0.175069,NEG
0.14555,NEG
0.140976,NEG
0.448318,NEG
-0.082411,NEG
0.536037,NEG
0.305497,NEG
0.152534,NEG
-0.19346,NEG
0.473848,NEG
0.447029,NEG
0.150914,NEG
0.370624,NEG
-0.016986,NEG
-0.019718,NEG
0.322349,NEG
0.610424,NEG
0.354798,NEG
0.076435,NEG
0.060055,NEG
0.325773,NEG
-0.183769,NEG
0.289233,NEG
0.423913,NEG
0.041868,NEG
0.34418,NEG
0.607902,NEG
0.416288,NEG
0.276882,NEG
0.205275,NEG
0.396644,NEG
0.111663,NEG
0.68026,NEG
0.386617,NEG
0.413282,NEG
0.231077,NEG
0.216946,NEG
0.447653,NEG
0.440114,NEG
0.368901,NEG
0.196197,NEG
-0.153061,NEG
0.198498,NEG
0.174182,NEG
0.187334,NEG
0.313577,NEG
0.127317,NEG
0.13633,NEG
0.507374,NEG
0.475316,NEG
0.239006,NEG
0.146278,NEG
-0.046069,NEG
-0.001809,NEG
0.080748,NEG
0.442318,NEG
0.688583,NEG
-0.130377,NEG
0.127251,NEG
0.021177,NEG
0.166929,NEG
0.290962,NEG
0.02367,NEG
-0.19587,NEG
0.233987,NEG
0.090555,NEG
0.304807,NEG
0.468462,NEG
0.243983,NEG
-0.158498,NEG
0.053676,NEG
0.425018,NEG
0.069922,NEG
0.143586,NEG
0.148758,NEG
-0.111939,NEG
-0.19346,NEG
0.202239,NEG
0.360348,NEG
0.340097,NEG
0.12579,NEG
0.284096,NEG
0.437389,NEG
0.456253,NEG
0.334826,NEG
-0.01922,NEG
-0.107197,NEG
0.344037,NEG
-0.021684,NEG
0.046971,NEG
0.084852,NEG
0.264329,NEG
0.182953,NEG
0.441771,NEG
0.560806,NEG
0.318079,NEG
0.76146,NEG
0.427175,NEG
0.003064,NEG
0.257305,NEG
0.161269,NEG
0.118724,NEG
0.14189,NEG
0.080007,NEG
0.070209,NEG
0.187035,NEG
0.413858,NEG
0.307275,NEG
0.279828,NEG
0.447029,NEG
0.182673,NEG
0.217042,NEG
0.252735,NEG
0.305497,NEG
0.30351,NEG
-0.263514,NEG
0.080748,NEG
-0.143336,NEG
0.571637,NEG
-0.096715,NEG
0.451573,NEG
0.370111,NEG
0.378115,NEG
0.426299,NEG
0.041541,NEG
0.361438,NEG
0.27744,NEG
0.437441,NEG
0.146264,NEG
-0.184272,NEG
-0.112532,NEG
0.46182,NEG
0.305547,NEG
0.075139,NEG
0.418117,NEG
0.098009,NEG
0.337398,NEG
0.197718,NEG
0.389567,NEG
-0.039575,NEG
0.051287,NEG
0.280911,NEG
0.276969,NEG
0.155928,NEG
0.467243,NEG
0.215199,NEG
0.174943,NEG
0.056871,NEG
0.159444,NEG
-0.003536,NEG
0.225048,NEG
0.213837,NEG
0.168299,NEG
0.348403,NEG
-0.045332,NEG
0.389817,NEG
0.204448,NEG
0.346132,NEG
-0.122656,NEG
0.304025,NEG
0.519279,NEG
0.009218,NEG
0.180905,NEG
-0.080169,NEG
-0.108581,NEG
0.688583,NEG
0.385222,NEG
-0.057285,NEG
0.138351,NEG
0.402055,NEG
0.277664,NEG
-0.033445,NEG
-0.000744,NEG
0.427939,NEG
0.298559,NEG
0.278025,NEG
0.016184,NEG
0.39143,NEG
-0.049954,NEG
0.497277,NEG
0.442318,NEG
0.137206,NEG
0.013006,NEG
0.006321,NEG
0.090418,NEG
0.106572,NEG
-0.075212,NEG
0.324084,NEG
0.288888,NEG
0.411493,NEG
0.223303,NEG
0.347581,NEG
0.048377,NEG
-0.016953,NEG
0.078209,NEG
0.130006,NEG
-0.097667,NEG
0.348401,NEG
0.550181,NEG
0.137206,NEG
-0.043951,NEG
0.521597,NEG
0.229611,NEG
-0.114422,NEG
0.227915,NEG
0.300686,NEG
0.397886,NEG
0.221588,NEG
0.050861,NEG
0.038792,NEG
-0.216624,NEG
0.226579,NEG
-0.036746,NEG
0.191679,NEG
0.026445,NEG
0.140192,NEG
0.12579,NEG
0.316043,NEG
0.475373,NEG
0.403937,NEG
0.154886,NEG
0.227915,NEG
0.118724,NEG
0.336618,NEG
0.342921,NEG
0.300748,NEG
0.486544,NEG
0.155351,NEG
0.174943,NEG
-0.033507,NEG
0.116667,NEG
0.334824,NEG
0.088612,NEG
0.172993,NEG
-0.114422,NEG
0.519529,NEG
0.082451,NEG
0.619593,NEG
0.019986,NEG
0.132967,NEG
0.290962,NEG
0.305497,NEG
0.149828,NEG
-0.076343,NEG
-0.101072,NEG
0.307038,NEG
0.191679,NEG
0.636808,NEG
-0.05637,NEG
0.104981,NEG
0.28457,NEG
0.337739,NEG
0.112338,NEG
0.249275,NEG
0.403329,NEG
0.246212,NEG
0.01514,NEG
0.438158,NEG
0.325408,NEG
0.061737,NEG
0.456253,NEG
0.463607,NEG
0.006321,NEG
-0.224918,NEG
0.281734,NEG
0.568763,NEG
-0.020607,NEG
-0.127125,NEG
0.059689,NEG
0.445645,NEG
-0.018437,NEG
0.270654,NEG
0.298121,NEG
0.247743,NEG
0.126515,NEG
0.194912,NEG
0.426661,NEG
0.282374,NEG
-0.000101,NEG
0.48469,NEG
0.103774,NEG
0.148703,NEG
0.051884,NEG
-0.025296,NEG
0.048058,NEG
0.262799,NEG
0.035062,NEG
0.357897,NEG
0.0988,NEG
0.143995,NEG
0.123794,NEG
0.129113,NEG
-0.074164,NEG
0.145465,NEG
0.366391,NEG
1,NEG
0.256176,NEG
0.197146,NEG
0.037635,NEG
-0.063919,NEG
0.587462,NEG
0.167251,NEG
0.171369,NEG
0.237662,NEG
0.03421,NEG
0.644952,NEG
0.316598,NEG
0.376043,NEG
-0.041158,NEG
0.239884,NEG
0.036431,NEG
-0.230172,NEG
0.276882,NEG
0.497517,NEG
0.138351,NEG
0.174943,NEG
0.408612,NEG
0.267544,NEG
0.303433,NEG
-0.048005,NEG
0.171115,NEG
0.204527,NEG
0.357897,NEG
0.279756,NEG
-0.062583,NEG
0.233161,NEG
0.168588,NEG
0.160425,NEG
0.047621,NEG
0.031752,NEG
0.120628,NEG
0.507374,NEG
-0.129747,NEG
0.021177,NEG
0.610424,NEG
0.574949,NEG
0.492251,NEG
0.079351,NEG
0.142125,NEG
-0.024773,NEG
0.220841,NEG
0.270015,NEG
0.051884,NEG
0.0828,NEG
-0.201005,NEG
0.313928,NEG
-0.006475,NEG
0.114947,NEG
0.547135,NEG
0.173787,NEG
0.492251,NEG
0.336618,NEG
0.397198,NEG
-0.031817,NEG
-0.006475,NEG
-0.016179,NEG
0.064624,NEG
0.00092,NEG
0.428596,NEG
-0.016986,NEG
0.344262,NEG
0.231051,NEG
0.662863,NEG
0.13365,NEG
0.073786,NEG
0.767482,NEG
-0.114614,NEG
-0.175324,NEG
-0.027351,NEG
0.616122,NEG
-0.090931,NEG
0.279195,NEG
0.276968,NEG
0.519279,NEG
-0.171668,NEG
0.084768,NEG
0.105923,NEG
0.46182,NEG
0.085542,NEG
0.445799,NEG
0.030697,NEG
0.251126,NEG
0.086111,NEG
0.138351,NEG
0.11444,NEG
0.004568,NEG
-0.030066,NEG
-0.076343,NEG
0.13225,NEG
0.167041,NEG
0.54573,NEG
0.60558,NEG
0.541119,NEG
0.68026,NEG
0.497277,NEG
-0.07683,NEG
0.067348,NEG
0.252935,NEG
0.076826,NEG
0.196242,NEG
0.116825,NEG
0.18811,NEG
0.15733,NEG
0.416346,NEG
0.220693,NEG
0.389337,NEG
0.124121,NEG
0.344037,NEG
0.475783,NEG
0.547135,NEG
0.56324,NEG
0.192288,NEG
0.357395,NEG
0.499022,NEG
0.037676,NEG
0.32186,NEG
-0.143336,NEG
0.322742,NEG
0.258652,NEG
0.201031,NEG
0.383417,NEG
0.09725,NEG
0.186402,NEG
-0.045411,NEG
0.177828,NEG
0.457575,NEG
0.283044,NEG
0.330737,NEG
0.374849,NEG
0.547135,NEG
0.048377,NEG
-0.02621,NEG
0.193887,NEG
0.052305,NEG
0.20468,NEG
0.002738,NEG
0.153037,NEG
0.025473,NEG
0.303503,NEG
0.281129,NEG
0.688583,NEG
0.259068,NEG
0.195719,NEG
0.393976,NEG
-0.122943,NEG
0.201748,NEG
-0.035395,NEG
0.152435,NEG
0.335627,NEG
0.175069,NEG
0.451573,NEG
0.116635,NEG
0.547599,NEG
0.138265,NEG
0.502357,NEG
-0.133942,NEG
0.12542,NEG
0.290767,NEG
0.412367,NEG
-0.11164,NEG
0.497517,NEG
-0.029757,NEG
0.092041,NEG
0.485239,NEG
0.423636,NEG
0.222071,NEG
0.370103,NEG
0.429987,NEG
0.163104,NEG
-0.183769,NEG
0.382925,NEG
0.08838,NEG
0.336618,NEG
0.431697,NEG
-0.11164,NEG
0.080748,NEG
-0.134777,NEG
0.036219,NEG
0.191308,NEG
-0.019359,NEG
-0.234304,NEG
0.41122,NEG
0.012637,NEG
0.038792,NEG
0.182313,NEG
0.333263,NEG
0.171115,NEG
0.397581,NEG
0.106018,NEG
-0.067472,NEG
0.114475,NEG
0.39057,NEG
0.097313,NEG
0.290962,NEG
-0.016717,NEG
0.129887,NEG
0.101528,NEG
0.76146,NEG
0.049832,NEG
0.357286,NEG
0.05001,NEG
0.083151,NEG
0.579752,NEG
0.767482,NEG
-0.078504,NEG
-0.105451,NEG
0.530252,NEG
0.300748,NEG
0.226094,NEG
0.290962,NEG
0.359537,NEG
-0.200269,NEG
0.197574,NEG
0.146278,NEG
0.257615,NEG
0.51521,NEG
0.019535,NEG
0.019025,NEG
0.393976,NEG
0.610496,NEG
0.004054,NEG
0.514432,NEG
0.271377,NEG
0.045356,NEG
0.39478,NEG
0.30093,NEG
0.530252,NEG
0.055781,NEG
0.010411,NEG
-0.244013,NEG
0.393372,NEG
0.449534,NEG
0.346132,NEG
0.163778,NEG
0.206353,NEG
0.181677,NEG
-0.030066,NEG
0.457664,NEG
-0.205438,NEG
0.516162,NEG
0.191679,NEG
0.063171,NEG
-0.153911,NEG
0.447029,NEG
-0.085392,NEG
0.045356,NEG
0.022005,NEG
0.375952,NEG
0.500109,NEG
0.406974,NEG
0.240686,NEG
0.13791,NEG
0.386775,NEG
0.25657,NEG
-0.067321,NEG
0.121209,NEG
0.120853,NEG
-0.043869,NEG
0.26155,NEG
0.089384,NEG
0.251519,NEG
-0.076343,NEG
0.30677,NEG
0.607902,NEG
0.507262,NEG
0.530252,NEG
0.00347,NEG
0.283276,NEG
0.102247,NEG
0.078209,NEG
0.186755,NEG
0.540892,NEG
0.283044,NEG
-0.058354,NEG
0.127623,NEG
0.01166,NEG
0.075509,NEG
0.32781,NEG
0.767482,NEG
0.39351,NEG
0.346487,NEG
0.203982,NEG
0.19313,NEG
0.268416,NEG
0.516162,NEG
0.163181,NEG
-0.117858,NEG
-0.008793,NEG
0.099739,NEG
0.613243,NEG
0.124081,NEG
0.048058,NEG
0.114391,NEG
0.256698,NEG
0.408612,NEG
0.10042,NEG
-0.028147,NEG
0.023481,NEG
0.220614,NEG
0.510781,NEG
0.338357,NEG
0.051884,NEG
0.427175,NEG
0.198122,NEG
0.112338,NEG
-0.110164,NEG
-0.015849,NEG
0.022053,NEG
0.256807,NEG
0.414596,NEG
-0.19346,NEG
0.060044,NEG
0.441691,NEG
0.139201,NEG
0.101074,NEG
0.41122,NEG
0.18292,NEG
0.457087,NEG
0.074737,NEG
-0.085146,NEG
0.172372,NEG
-0.089264,NEG
0.427844,NEG
0.072048,NEG
0.122022,NEG
0.157821,NEG
0.186746,NEG
-0.19346,NEG
0.103774,NEG
-0.071195,NEG
1,NEG
0.191872,NEG
0.235194,NEG
-0.090269,NEG
0.282853,NEG
0.185754,NEG
0.27417,NEG
0.313928,NEG
0.503109,NEG
0.307508,NEG
0.461393,NEG
0.470693,NEG
0.266045,NEG
0.261447,NEG
0.378991,NEG
0.118724,NEG
0.210356,NEG
0.063441,NEG
0.080007,NEG
0.080748,NEG
0.488781,NEG
0.339913,NEG
0.6676,NEG
0.229611,NEG
0.521597,NEG
0.050978,NEG
0.404639,NEG
0.388983,NEG
0.276999,NEG
0.262687,NEG
0.089598,NEG
0.369672,NEG
0.242941,NEG
0.15998,NEG
0.447029,NEG
0.290138,NEG
0.048377,NEG
0.034236,NEG
-0.008319,NEG
0.257615,NEG
0.323947,NEG
0.040742,NEG
0.200106,NEG
-0.030066,NEG
-0.002908,NEG
0.134831,NEG
0.00347,NEG
-0.301719,NEG
0.106927,NEG
-0.151693,NEG
0.779286,NEG
0.166854,NEG
0.1054,NEG
0.338384,NEG
-0.114614,NEG
0.367382,NEG
0.135858,NEG
0.159444,NEG
0.304056,NEG
0.064622,NEG
0.080007,NEG
0.167041,NEG
0.69548,NEG
0.41335,NEG
0.205275,NEG
0.086111,NEG
-0.035395,NEG
0.050959,NEG
0.067348,NEG
0.429239,NEG
0.427501,NEG
0.049987,NEG
0.038843,NEG
0.182673,NEG
0.436196,NEG
0.400864,NEG
0.408612,NEG
0.005157,NEG
0.530493,NEG
0.116305,NEG
0.316808,NEG
0.208428,NEG
0.422831,NEG
0.106018,NEG
0.154855,NEG
0.4616,NEG
0.048377,NEG
0.49087,NEG
0.033058,NEG
0.483224,NEG
0.270447,NEG
-0.11164,NEG
0.688583,NEG
0.346635,NEG
-0.069362,NEG
0.004614,NEG
0.585118,NEG
0.310711,NEG
0.192418,NEG
-0.344435,NEG
0.061798,NEG
0.152484,NEG
0.153266,NEG
-0.025296,NEG
-0.017052,NEG
0.520903,NEG
0.263705,NEG
0.299796,NEG
0.366708,NEG
0.075465,NEG
0.229611,NEG
0.304273,NEG
0.418117,NEG
0.321578,NEG
0.644952,NEG
0.095095,NEG
0.23045,NEG
0.333458,NEG
0.319415,NEG
0.49915,NEG
0.118724,NEG
0.290745,NEG
-0.059481,NEG
0.025473,NEG
-0.229529,NEG
0.239225,NEG
0.318276,NEG
0.352858,NEG
0.133453,NEG
0.175279,NEG
0.11131,NEG
0.236536,NEG
-0.024676,NEG
-0.035131,NEG
0.018622,NEG
0.055781,NEG
-0.19346,NEG
0.477742,NEG
0.167666,NEG
1,NEG
0.493038,NEG
0.290767,NEG
0.507374,NEG
0.547135,NEG
0.403037,NEG
0.417415,NEG
0.336238,NEG
0.084852,NEG
0.568763,NEG
0.091763,NEG
0.259575,NEG
0.276882,NEG
0.061674,NEG
0.300772,NEG
0.07375,NEG
0.389817,NEG
0.136102,NEG
-0.101072,NEG
0.157122,NEG
0.111663,NEG
0.16158,NEG
0.344037,NEG
0.723525,NEG
0.022179,NEG
0.223618,NEG
-0.066661,NEG
0.312752,NEG
0.157566,NEG
0.079279,NEG
0.357897,NEG
0.219855,NEG
0.167755,NEG
0.046824,NEG
0.180905,NEG
0.080748,NEG
0.305497,NEG
0.177006,NEG
0.021177,NEG
0.222071,NEG
0.397886,NEG
0.204728,NEG
-0.008676,NEG
0.197349,NEG
0.453794,NEG
0.218938,NEG
0.400128,NEG
-0.025937,NEG
0.137206,NEG
0.395199,NEG
0.166854,NEG
0.314606,NEG
1,NEG
0.298939,NEG
0.075006,NEG
0.069771,NEG
0.48331,NEG
-0.169685,NEG
0.06878,NEG
0.187943,NEG
0.064416,NEG
-0.127125,NEG
0.312752,NEG
0.182016,NEG
0.541866,NEG
-0.000629,NEG
0.509466,NEG
0.502357,NEG
0.220043,NEG
-0.07741,NEG
0.080332,NEG
0.131212,NEG
0.124667,NEG
0.46182,NEG
0.568763,NEG
0.336557,NEG
0.367935,NEG
0.076848,NEG
0.585778,NEG
0.045362,NEG
0.148758,NEG
0.113442,NEG
0.336618,NEG
0.048058,NEG
0.101304,NEG
0.400923,NEG
0.051884,NEG
0.168588,NEG
0.456453,NEG
-0.11164,NEG
0.437397,NEG
0.315542,NEG
0.330938,NEG
-0.03604,NEG
0.03266,NEG
0.414553,NEG
-0.094236,NEG
0.129918,NEG
0.060055,NEG
-0.089882,NEG
0.519829,NEG
0.122419,NEG
0.490228,NEG
-0.057478,NEG
0.282622,NEG
0.310711,NEG
0.436196,NEG
0.284873,NEG
-0.068317,NEG
0.493038,NEG
0.585381,NEG
0.276969,NEG
0.243721,NEG
0.270015,NEG
0.215199,NEG
0.010297,NEG
0.0021,NEG
0.370518,NEG
0.420514,NEG
0.008382,NEG
0.611225,NEG
0.235466,NEG
0.048058,NEG
0.515747,NEG
0.561633,NEG
0.348375,NEG
0.215199,NEG
-0.046793,NEG
0.162959,NEG
0.521597,NEG
0.606217,NEG
0.361152,NEG
0.415116,NEG
0.441736,NEG
0.089785,NEG
0.080361,NEG
0.495259,NEG
-0.143336,NEG
0.233741,NEG
0.64154,NEG
0.360626,NEG
-0.049246,NEG
0.616309,NEG
0.314431,NEG
0.250966,NEG
0.239454,NEG
0.176648,NEG
0.282648,NEG
0.427844,NEG
0.021817,NEG
0.305497,NEG
0.080748,NEG
0.213437,NEG
-0.183769,NEG
0.215666,NEG
-0.072228,NEG
0.093373,NEG
0.487717,NEG
0.436196,NEG
0.038521,NEG
0.022989,NEG
0.243143,NEG
0.283176,NEG
0.390877,NEG
0.106572,NEG
0.203368,NEG
0.082451,NEG
-0.196623,NEG
0.052733,NEG
0.061637,NEG
0.020739,NEG
0.137206,NEG
0.026445,NEG
0.425319,NEG
0.084852,NEG
0.325408,NEG
0.200077,NEG
0.11332,NEG
0.058631,NEG
0.214102,NEG
-0.040558,NEG
0.101304,NEG
0.568867,NEG
0.490592,NEG
0.183232,NEG
0.006609,NEG
0.355737,NEG
0.460972,NEG
0.471002,NEG
-0.021684,NEG
0.068787,NEG
0.221077,NEG
0.386458,NEG
0.305547,NEG
0.397581,NEG
-0.103973,NEG
-0.067472,NEG
0.183232,NEG
-0.007701,NEG
0.079815,NEG
0.135766,NEG
0.230259,NEG
-0.401369,NEG
-0.018437,NEG
0.277713,NEG
-0.173016,NEG
0.080007,NEG
0.295736,NEG
0.547135,NEG
0.428076,NEG
0.148332,NEG
0.547135,NEG
0.168563,NEG
0.36098,NEG
0.282003,NEG
0.264216,NEG
0.031273,NEG
-0.045085,NEG
0.310711,NEG
0.264158,NEG
0.217607,NEG
0.607902,NEG
0.531847,NEG
0.127381,NEG
0.480081,NEG
0.180295,NEG
0.385131,NEG
0.354197,NEG
-0.033445,NEG
0.324036,NEG
-0.041965,NEG
0.1597,NEG
0.08746,NEG
0.218938,NEG
0.298143,NEG
0.235016,NEG
0.688583,NEG
0.354798,NEG
0.241139,NEG
0.39143,NEG
0.333815,NEG
-0.097524,NEG
-0.183769,NEG
0.09725,NEG
0.084852,NEG
0.199304,NEG
0.128382,NEG
-0.089152,NEG
0.457962,NEG
0.254605,NEG
0.362571,NEG
0.465357,NEG
0.13791,NEG
0.08838,NEG
-0.197685,NEG
0.174734,NEG
0.108182,NEG
-0.081896,NEG
0.319415,NEG
0.088546,NEG
0.194003,NEG
-0.192515,NEG
-0.073286,NEG
0.211421,NEG
0.134422,NEG
0.180295,NEG
0.671403,NEG
0.233493,NEG
0.148332,NEG
-0.008991,NEG
-0.005651,NEG
0.106927,NEG
0.048818,NEG
0.593679,NEG
0.162554,NEG
0.032279,NEG
0.111279,NEG
0.124178,NEG
0.619593,NEG
0.048058,NEG
0.228554,NEG
0.128243,NEG
0.220105,NEG
0.442382,NEG
0.051188,NEG
-0.089152,NEG
0.107359,NEG
0.454143,NEG
0.241617,NEG
0.116563,NEG
0.519279,NEG
-0.003759,NEG
0.042556,NEG
0.092812,NEG
0.32866,NEG
0.249331,NEG
0.03915,NEG
0.082494,NEG
0.037676,NEG
0.027298,NEG
0.277662,NEG
0.083269,NEG
0.50413,NEG
-0.003759,NEG
0.144393,NEG
0.080748,NEG
0.030697,NEG
0.41301,NEG
0.733526,NEG
0.343241,NEG
0.221625,NEG
0.174943,NEG
-0.090889,NEG
0.387647,NEG
-0.004568,NEG
0.080631,NEG
0.437441,NEG
0.197349,NEG
0.048058,NEG
0.20695,NEG
0.225803,NEG
0.396644,NEG
0.16254,NEG
0.387299,NEG
0.08838,NEG
0.276969,NEG
0.594338,NEG
0.182289,NEG
0.293202,NEG
-0.022681,NEG
0.517105,NEG
0.286805,NEG
0.176648,NEG
0.519279,NEG
0.519279,NEG
0.395609,NEG
0.080007,NEG
0.414596,NEG
0.119992,NEG
0.507262,NEG
0.097007,NEG
0.117757,NEG
0.282622,NEG
0.455593,NEG
0.171582,NEG
0.260312,NEG
-0.012144,NEG
0.186402,NEG
0.322895,NEG
0.073017,NEG
0.300381,NEG
-0.085146,NEG
0.193887,NEG
-0.100945,NEG
0.270611,NEG
0.248371,NEG
0.112817,NEG
0.480081,NEG
0.253551,NEG
0.341,NEG
0.290989,NEG
0.016126,NEG
0.202249,NEG
0.374272,NEG
0.02779,NEG
0.036327,NEG
0.116505,NEG
0.411379,NEG
0.478516,NEG
0.150027,NEG
0.23045,NEG
0.113892,NEG
-0.004457,NEG
-0.122145,NEG
0.099486,NEG
0.310711,NEG
0.292795,NEG
0.162818,NEG
0.116851,NEG
0.30677,NEG
0.161269,NEG
0.22664,NEG
0.449407,NEG
0.122154,NEG
0.282213,NEG
0.485982,NEG
0.110379,NEG
0.178278,NEG
-0.093153,NEG
0.139201,NEG
0.45502,NEG
0.025473,NEG
0.079647,NEG
-0.210568,NEG
0.607902,NEG
0.003371,NEG
0.238082,NEG
0.545259,NEG
0.10127,NEG
0.106018,NEG
-0.057478,NEG
0.540164,NEG
0.338375,NEG
0.069912,NEG
0.273206,NEG
0.13138,NEG
0.255966,NEG
0.288993,NEG
-0.03604,NEG
0.168588,NEG
0.529156,NEG
0.334241,NEG
0.106572,NEG
-0.280171,NEG
0.173402,NEG
0.607902,NEG
0.688583,NEG
-0.043287,NEG
0.193887,NEG
0.354798,NEG
0.407976,NEG
-0.079667,NEG
0.457087,NEG
0.017234,NEG
0.452523,NEG
0.178123,NEG
0.410112,NEG
-0.134777,NEG
0.662863,NEG
0.397323,NEG
-0.035066,NEG
0.384174,NEG
0.033532,NEG
-0.053738,NEG
0.541119,NEG
-0.13205,NEG
0.358535,NEG
-0.194279,NEG
0.256807,NEG
0.227922,NEG
-0.011759,NEG
0.045356,NEG
0.139201,NEG
0.521196,NEG
-0.091285,NEG
-0.003264,NEG
0.455574,NEG
-0.056897,NEG
0.084852,NEG
0.465357,NEG
0.359445,NEG
0.500109,NEG
0.061223,NEG
0.239401,NEG
-0.007814,NEG
0.332159,NEG
-0.290128,NEG
-0.009019,NEG
-0.00708,NEG
0.443654,NEG
0.406094,NEG
-0.011786,NEG
0.267381,NEG
0.312752,NEG
0.026445,NEG
0.239403,NEG
0.365504,NEG
0.034233,NEG
0.404512,NEG
0.00878,NEG
0.229439,NEG
0.204448,NEG
0.36737,NEG
0.042155,NEG
0.388681,NEG
0.386926,NEG
0.047082,NEG
0.290962,NEG
0.030738,NEG
0.222005,NEG
0.194839,NEG
0.035285,NEG
-0.027291,NEG
0.171325,NEG
-0.116382,NEG
0.224621,NEG
0.276114,NEG
-0.200649,NEG
-0.076786,NEG
-0.017052,NEG
-0.005651,NEG
-0.114859,NEG
0.352858,NEG
0.390877,NEG
-0.023268,NEG
-0.076786,NEG
0.160653,NEG
-0.004853,NEG
0.351893,NEG
0.521597,NEG
-0.0056,NEG
0.061637,NEG
0.017677,NEG
0.09807,NEG
0.217626,NEG
0.243721,NEG
-0.114422,NEG
0.103513,NEG
0.666206,NEG
0.128631,NEG
0.451442,NEG
-0.013437,NEG
0.016426,NEG
0.10029,NEG
0.288659,NEG
0.251519,NEG
0.227497,NEG
0.243143,NEG
0.349957,NEG
0.011653,NEG
-0.003096,NEG
0.076946,NEG
0.138175,NEG
0.568763,NEG
0.235489,NEG
0.137206,NEG
0.327351,NEG
0.128149,NEG
0.312752,NEG
-0.107223,NEG
-0.132005,NEG
0.403184,NEG
0.130006,NEG
0.243143,NEG
0.201638,NEG
0.728346,NEG
0.106018,NEG
0.353974,NEG
0.080748,NEG
-0.206677,NEG
0.053676,NEG
0.400964,NEG
0.501469,NEG
0.19313,NEG
0.092652,NEG
-0.342114,NEG
0.381197,NEG
0.358005,NEG
0.128382,NEG
0.442382,NEG
0.415605,NEG
0.032703,NEG
0.386994,NEG
0.288149,NEG
0.252853,NEG
0.273206,NEG
-0.011907,NEG
0.41122,NEG
0.448302,NEG
-0.216913,NEG
0.071844,NEG
0.051744,NEG
0.509466,NEG
0.198331,NEG
-0.114296,NEG
0.200164,NEG
0.149164,NEG
0.004436,NEG
0.07207,NEG
0.408612,NEG
0.01514,NEG
0.191679,NEG
0.485982,NEG
0.327213,NEG
0.106927,NEG
0.423361,NEG
0.240686,NEG
0.011057,NEG
0.0638,NEG
0.336491,NEG
0.115562,NEG
0.134422,NEG
0.410497,NEG
0.180295,NEG
0.501231,NEG
0.262874,NEG
0.104637,NEG
0.451573,NEG
0.26507,NEG
0.191643,NEG
0.302464,NEG
0.137206,NEG
0.175339,NEG
0.381197,NEG
0.297194,NEG
-0.050608,NEG
0.149506,NEG
0.350867,NEG
0.49862,NEG
0.379144,NEG
0.240508,NEG
0.126444,NEG
0.206684,NEG
0.560806,NEG
-0.066608,NEG
0.227854,NEG
0.275729,NEG
0.10029,NEG
-0.024121,NEG
0.430333,NEG
0.14555,NEG
0.456253,NEG
0.267919,NEG
0.399525,NEG
0.386994,NEG
0.340973,NEG
0.435659,NEG
0.542193,NEG
0.226579,NEG
0.203296,NEG
0.320926,NEG
0.31139,NEG
-0.02621,NEG
0.166929,NEG
0.026693,NEG
0.440743,NEG
0.308266,NEG
0.275714,NEG
0.287314,NEG
-0.19346,NEG
0.086776,NEG
0.229611,NEG
-0.042268,NEG
0.043021,NEG
0.547135,NEG
0.241721,NEG
0.026649,NEG
-0.134777,NEG
0.060044,NEG
0.181696,NEG
0.046165,NEG
0.135028,NEG
0.03955,NEG
-0.167114,NEG
0.354798,NEG
0.255642,NEG
0.236961,NEG
0.269825,NEG
0.371945,NEG
0.293202,NEG
0.146322,NEG
0.019986,NEG
0.461393,NEG
-0.043177,NEG
0.175069,NEG
0.14555,NEG
0.344763,NEG
0.448318,NEG
0.150122,NEG
0.490592,NEG
0.130541,NEG
0.305497,NEG
0.180438,NEG
0.110379,NEG
0.299976,NEG
0.094314,NEG
0.235245,NEG
0.437397,NEG
0.295591,NEG
0.344564,NEG
-0.019718,NEG
0.354388,NEG
0.177006,NEG
0.217258,NEG
0.243165,NEG
-0.001277,NEG
-0.006852,NEG
-0.008282,NEG
0.084852,NEG
0.423913,NEG
-0.205635,NEG
0.607902,NEG
0.279195,NEG
0.180464,NEG
-0.200649,NEG
0.21515,NEG
0.400103,NEG
0.269485,NEG
-0.044172,NEG
-0.080169,NEG
0.095694,NEG
0.00347,NEG
0.229184,NEG
-0.025296,NEG
-0.006475,NEG
0.020803,NEG
